FactSales[TransactionID];FactSales[SellerID];FactSales[CustomerID];FactSales[Invoice];FactSales[SKUID];FactSales[Quantity];FactSales[UnitaryPrice];FactSales[TaxRate];FactSales[invoice_Hora];FactSales[Invoice_Min]
65079;127;380;79763;382;10;32;15;16;55
65354;127;402;79870;620;10;32;15;22;44
68162;127;279;80981;247;10;32;15;21;38
68167;127;353;80982;390;10;32;15;22;4
69083;127;472;81358;639;10;32;15;22;22
69433;127;380;81492;642;10;32;15;22;30
70846;127;472;82040;370;10;32;15;10;32
71971;127;468;82495;241;10;32;15;15;57
73643;127;373;83154;626;10;32;15;22;7
73656;127;468;83156;394;10;32;15;23;15
74096;127;243;83329;388;10;32;15;15;14
75312;127;381;83780;380;10;32;15;10;30
75574;127;468;83885;627;10;32;15;20;41
75842;127;397;83985;627;10;32;15;21;56
75971;127;268;84042;394;10;32;15;13;0
76135;127;489;84112;385;10;32;15;17;27
76317;127;165;84190;247;10;32;15;22;12
76332;127;356;84194;394;10;32;15;13;35
76706;127;279;84339;619;10;32;15;20;57
76710;127;329;84340;623;10;32;15;10;15
76711;127;329;84340;408;10;32;15;10;15
76729;127;611;84348;382;10;32;15;10;47
77156;127;205;84505;639;10;32;15;13;25
78654;127;353;85086;395;10;32;15;23;53
79009;127;237;85216;634;10;32;15;17;7
79632;127;294;85486;394;10;32;15;20;44
79643;127;468;85490;642;10;32;15;10;14
81063;127;472;86015;619;10;32;15;19;20
81883;127;356;86356;404;10;32;15;18;10
82741;127;164;86705;404;10;32;15;14;23
82755;127;340;86710;247;10;32;15;22;34
83337;127;468;86943;303;10;32;15;20;1
83341;127;468;86943;639;10;32;15;20;1
86927;127;468;88371;247;10;32;15;9;6
91277;127;611;90064;370;10;32;15;23;43
91893;127;645;90294;399;10;32;15;21;3
92028;127;165;90353;387;10;32;15;14;42
92040;127;381;90358;376;10;32;15;11;4
92046;127;468;90359;639;10;32;15;13;40
93474;127;468;90921;241;10;32;15;22;56
93793;127;402;91041;401;10;32;15;9;47
93935;127;340;91105;303;10;32;15;20;10
94835;127;468;91442;244;10;32;15;23;1
95107;127;468;91556;372;10;32;15;16;13
96575;127;675;92142;244;10;32;15;21;57
96856;127;296;92247;390;10;32;15;20;27
97253;127;177;92417;394;10;32;15;21;51
97255;127;181;92418;399;10;32;15;20;53
97911;127;203;92691;382;10;32;15;21;46
97933;127;675;92701;370;10;32;15;20;53
98407;127;468;92912;394;10;32;15;20;31
98413;127;468;92912;630;10;32;15;20;31
98417;127;472;92913;401;10;32;15;10;32
99731;127;468;93481;373;10;32;15;9;28
100302;127;215;93698;241;10;32;15;10;38
102005;127;165;94359;408;10;32;15;9;40
102033;127;468;94371;373;10;32;15;20;7
102050;127;489;94374;244;10;32;15;12;41
102374;127;296;94498;241;10;32;15;15;59
102375;127;468;94499;244;10;32;15;11;40
103568;127;243;94990;394;10;32;15;14;7
103592;127;611;94998;642;10;32;15;11;0
104018;127;237;95157;373;10;32;15;21;29
104022;127;254;95159;404;10;32;15;10;46
104036;127;496;95165;385;10;32;15;13;57
105356;127;468;95694;404;10;32;15;19;9
105660;127;288;95824;380;10;32;15;13;47
106005;127;654;95961;370;10;32;15;9;38
106663;127;164;96201;404;10;32;15;10;0
106852;127;489;96279;639;10;32;15;13;25
107543;127;468;96526;244;10;32;15;11;17
108375;127;468;96827;394;10;32;15;9;18
108384;127;472;96828;627;10;32;15;20;51
111448;127;468;98043;377;10;32;15;10;59
21296;127;468;62795;377;4;32;15;13;22
54263;127;472;75556;627;4;32;15;17;8
25490;127;329;64404;407;4;32;15;19;55
42615;127;381;70975;370;4;32;15;22;51
47454;127;353;72844;385;4;32;15;20;51
21018;127;654;62677;395;4;32;15;20;41
21975;127;397;63063;627;4;32;15;14;22
22218;127;288;63159;370;4;32;15;23;26
23177;127;329;63570;627;4;32;15;14;46
23502;127;468;63687;636;4;32;15;21;28
24202;127;288;63941;388;4;32;15;19;16
24366;127;164;64006;636;4;32;15;16;43
25198;127;611;64301;619;4;32;15;21;50
34042;127;700;67740;620;4;32;15;16;28
41965;127;621;70731;385;4;32;15;20;0
29119;127;468;65803;393;4;32;15;13;46
25757;127;237;64499;399;4;32;15;9;47
45450;127;468;72052;385;4;32;15;21;34
46458;127;329;72460;393;4;32;15;9;35
26086;127;237;64626;397;4;32;15;11;43
51989;127;296;74583;401;4;32;15;23;36
54446;127;489;75639;395;4;32;15;22;24
29315;127;288;65890;620;4;32;15;20;2
41579;127;177;70595;394;4;32;15;17;29
42254;127;379;70829;627;4;32;15;21;43
36808;127;468;68796;639;4;32;15;13;28
36810;127;468;68796;373;4;32;15;13;28
40513;127;402;70187;373;4;32;15;10;37
40514;127;402;70187;630;4;32;15;10;37
46999;127;353;72676;372;4;32;15;19;56
30417;127;472;66309;373;4;32;15;16;59
37499;127;294;69061;399;4;32;15;15;9
54712;127;468;75732;642;4;32;15;18;36
37521;127;675;69070;380;4;32;15;10;33
55912;127;279;76157;627;4;32;15;17;2
38093;127;373;69274;399;4;32;15;21;44
51405;127;308;74372;390;4;32;15;15;2
41369;127;611;70510;407;4;32;15;9;54
47435;127;308;72837;390;4;32;15;19;23
44386;127;181;71638;408;4;32;15;11;2
45561;127;181;72107;397;4;32;15;22;24
48928;127;614;73420;401;4;32;15;15;55
52873;127;203;74945;372;4;32;15;11;23
52898;127;472;74957;634;4;32;15;17;1
54083;127;177;75470;408;4;32;15;22;58
54429;127;177;75632;630;4;32;15;9;29
55918;127;340;76158;395;4;32;15;19;1
56553;127;489;76395;372;4;32;15;11;59
58386;127;645;77084;626;4;32;15;18;16
59509;127;164;77536;377;4;32;15;20;50
60302;127;402;77865;387;4;32;15;23;20
61575;127;288;78369;397;4;32;15;23;30
61817;127;205;78470;394;4;32;15;9;43
62822;127;268;78852;370;4;32;15;11;34
64256;127;323;79439;639;4;32;15;9;45
64764;127;296;79633;404;4;32;15;20;36
65689;127;323;80012;385;4;32;15;15;39
66142;127;700;80189;373;4;32;15;23;26
66248;127;181;80229;619;4;32;15;21;50
66698;127;181;80392;634;4;32;15;21;6
67855;127;323;80844;393;4;32;15;17;18
68658;127;468;81180;404;4;32;15;13;22
68661;127;472;81181;620;4;32;15;17;56
69063;127;205;81350;619;4;32;15;23;19
69088;127;614;81360;636;4;32;15;20;43
69735;127;700;81605;399;4;32;15;15;33
71091;127;468;82138;407;4;32;15;12;31
71437;127;379;82272;642;4;32;15;19;59
72247;127;205;82602;390;4;32;15;23;45
72554;127;468;82717;388;4;32;15;12;39
73112;127;489;82947;373;4;32;15;16;31
73637;127;189;83153;370;4;32;15;18;10
73940;127;645;83263;630;4;32;15;18;24
74097;127;243;83329;642;4;32;15;15;14
74122;127;468;83339;390;4;32;15;21;33
74756;127;254;83571;636;4;32;15;22;1
76717;127;468;84342;404;4;32;15;16;59
77884;127;700;84767;399;4;32;15;10;52
78636;127;294;85080;370;4;32;15;21;48
79891;127;468;85580;395;4;32;15;13;50
80265;127;268;85723;630;4;32;15;21;25
80277;127;397;85728;407;4;32;15;12;31
82130;127;268;86453;377;4;32;15;15;25
82747;127;237;86708;639;4;32;15;14;32
82758;127;340;86710;401;4;32;15;22;34
83030;127;621;86819;377;4;32;15;10;20
83932;127;254;87172;377;4;32;15;16;48
83933;127;254;87172;395;4;32;15;16;48
84050;127;468;87219;397;4;32;15;16;47
84364;127;472;87345;623;4;32;15;18;45
84702;127;215;87475;370;4;32;15;21;54
84718;127;396;87481;627;4;32;15;17;24
87203;127;472;88465;393;4;32;15;18;19
89287;127;237;89286;370;4;32;15;19;58
90679;127;468;89840;388;4;32;15;23;59
91710;127;645;90228;630;4;32;15;11;52
92051;127;700;90364;620;4;32;15;10;37
93478;127;468;90921;377;4;32;15;22;56
93932;127;205;91103;388;4;32;15;15;9
95559;127;621;91731;394;4;32;15;10;15
96325;127;254;92041;399;4;32;15;11;17
96870;127;489;92253;642;4;32;15;12;15
98691;127;165;93018;623;4;32;15;20;48
100301;127;215;93698;408;4;32;15;10;38
101576;127;468;94209;395;4;32;15;17;24
102382;127;468;94499;376;4;32;15;11;40
103587;127;489;94997;388;4;32;15;14;42
104974;127;243;95531;372;4;32;15;18;52
105994;127;468;95960;630;4;32;15;12;45
106837;127;215;96272;395;4;32;15;20;47
107168;127;645;96401;407;4;32;15;10;53
109616;127;472;97322;399;4;32;15;18;1
110067;127;468;97513;399;4;32;15;22;2
110686;127;329;97747;377;4;32;15;15;41
110687;127;329;97747;630;4;32;15;15;41
111718;127;277;98147;619;4;32;15;17;18
112335;127;380;98387;376;4;32;15;12;23
113203;127;215;98756;372;4;32;15;17;55
114288;127;379;99158;385;4;32;15;9;14
114910;127;380;99422;408;4;32;15;15;1
115235;127;356;99545;390;4;32;15;20;39
115539;127;308;99656;626;4;32;15;11;9
115544;127;468;99658;303;4;32;15;10;14
117503;127;296;100402;408;4;32;15;15;0
117719;127;165;100494;372;4;32;15;13;22
117902;127;373;100563;247;4;32;15;11;21
118319;127;468;100703;387;4;32;15;22;59
119314;127;468;101102;636;4;32;15;21;6
122146;127;203;102185;387;4;32;15;14;17
123429;127;700;102686;373;4;32;15;16;45
124997;127;472;103309;407;4;32;15;11;13
125158;127;294;103377;619;4;32;15;19;3
125390;127;468;103477;626;4;32;15;19;18
125631;127;323;103569;627;4;32;15;22;23
127490;127;611;104278;634;4;32;15;14;38
128694;127;402;104727;623;4;32;15;12;38
130861;127;279;105577;408;4;32;15;12;38
132409;127;329;106173;642;4;32;15;11;34
133025;127;340;106406;393;4;32;15;21;49
133699;127;215;106672;399;4;32;15;11;8
134731;127;379;107086;387;4;32;15;18;48
135896;127;645;107535;627;4;32;15;21;49
136218;127;402;107681;407;4;32;15;14;14
139079;127;353;108842;390;4;32;15;21;11
140506;127;279;109391;619;4;32;15;15;22
140508;127;296;109392;642;4;32;15;16;47
140729;127;472;109482;639;4;32;15;17;35
141044;127;164;109602;380;4;32;15;23;39
141451;127;472;109762;370;4;32;15;18;28
143988;127;243;110805;388;4;32;15;14;25
145955;127;268;111527;394;4;32;15;12;44
146653;127;279;111812;619;4;32;15;19;54
146658;127;329;111813;408;4;32;15;20;48
149547;127;308;112936;626;4;32;15;11;0
149552;127;468;112939;642;4;32;15;21;31
149820;127;468;113032;390;4;32;15;19;15
150664;127;356;113382;372;4;32;15;10;37
150676;127;675;113387;634;4;32;15;16;40
151318;127;468;113636;620;4;32;15;16;26
152472;127;356;114094;404;4;32;15;14;39
153571;127;294;114565;380;4;32;15;17;15
155613;127;472;115365;373;4;32;15;20;38
20926;164;162;62642;382;4;32;15;19;51
20930;164;461;62643;394;4;32;15;20;44
26724;164;257;64866;377;4;32;15;16;26
47125;164;342;72721;388;4;32;15;18;43
34186;164;461;67792;390;4;32;15;12;0
23677;164;133;63741;385;4;32;15;22;25
23922;164;467;63823;377;4;32;15;23;5
31361;164;467;66656;639;4;32;15;20;24
44214;164;467;71569;390;4;32;15;10;58
44811;164;642;71812;630;4;32;15;19;29
26411;164;461;64744;630;4;32;15;20;38
54557;164;342;75677;376;4;32;15;10;11
33726;164;461;67612;407;4;32;15;23;34
35956;164;467;68475;399;4;32;15;9;51
42929;164;461;71101;408;4;32;15;23;13
29420;164;350;65920;388;4;32;15;21;13
29906;164;173;66124;377;4;32;15;16;38
41458;164;235;70546;404;4;32;15;22;29
54317;164;130;75583;639;4;32;15;12;22
32223;164;609;67009;630;4;32;15;12;40
37615;164;461;69099;636;4;32;15;17;47
32780;164;461;67238;408;4;32;15;13;15
38774;164;461;69542;401;4;32;15;14;2
49272;164;467;73558;380;4;32;15;20;42
35241;164;683;68176;377;4;32;15;23;52
36946;164;150;68843;630;4;32;15;12;35
48732;164;689;73352;394;4;32;15;14;53
43800;164;461;71422;627;4;32;15;16;6
47318;164;328;72793;372;4;32;15;23;4
54554;164;145;75673;390;4;32;15;10;41
57891;164;257;76875;387;4;32;15;14;52
57896;164;651;76877;397;4;32;15;17;35
58455;164;170;77123;393;4;32;15;14;18
59055;164;651;77351;399;4;32;15;12;0
59427;164;461;77495;623;4;32;15;9;55
59428;164;467;77496;626;4;32;15;14;28
59635;164;689;77581;627;4;32;15;18;7
60176;164;461;77812;388;4;32;15;17;23
60976;164;467;78139;639;4;32;15;10;17
61203;164;228;78232;376;4;32;15;18;10
62638;164;150;78779;376;4;32;15;21;43
64886;164;461;79682;623;4;32;15;13;51
65203;164;150;79808;623;4;32;15;10;47
66784;164;350;80418;623;4;32;15;11;4
66806;164;467;80421;397;4;32;15;19;56
68511;164;461;81121;623;4;32;15;20;50
69524;164;461;81533;639;4;32;15;12;44
70951;164;130;82080;385;4;32;15;20;57
71546;164;235;82307;388;4;32;15;21;15
71850;164;123;82443;642;4;32;15;22;59
72812;164;683;82828;627;4;32;15;14;11
73537;164;461;83109;626;4;32;15;23;52
74438;164;609;83447;619;4;32;15;14;36
74439;164;609;83447;395;4;32;15;14;36
76226;164;327;84155;380;4;32;15;17;25
76890;164;628;84396;372;4;32;15;9;45
79776;164;461;85533;393;4;32;15;18;2
80686;164;461;85864;623;4;32;15;12;24
81974;164;461;86391;380;4;32;15;12;35
83748;164;133;87097;373;4;32;15;19;24
85127;164;609;87614;385;4;32;15;11;46
85697;164;461;87856;394;4;32;15;13;14
87638;164;467;88629;407;4;32;15;13;45
89110;164;461;89206;401;4;32;15;19;42
89788;164;386;89480;388;4;32;15;9;54
90483;164;130;89761;388;4;32;15;16;49
90796;164;467;89872;639;4;32;15;12;52
91390;164;171;90109;401;4;32;15;12;45
91397;164;171;90109;407;4;32;15;12;45
91400;164;171;90109;382;4;32;15;12;45
91427;164;689;90121;376;4;32;15;9;28
91648;164;461;90203;636;4;32;15;21;58
94573;164;461;91325;382;4;32;15;10;1
95926;164;461;91883;385;4;32;15;15;45
96446;164;133;92087;372;4;32;15;10;4
97477;164;642;92519;639;4;32;15;13;43
98206;164;123;92819;395;4;32;15;23;35
99367;164;307;93316;390;4;32;15;9;44
99974;164;173;93580;395;4;32;15;10;40
99982;164;642;93583;395;4;32;15;10;33
99984;164;642;93583;639;4;32;15;10;33
101743;164;461;94274;370;4;32;15;23;21
101757;164;467;94275;620;4;32;15;11;32
106756;164;467;96238;370;4;32;15;17;14
107316;164;467;96450;404;4;32;15;22;27
109713;164;283;97363;380;4;32;15;11;44
111125;164;145;97910;407;4;32;15;20;59
111142;164;651;97919;380;4;32;15;14;3
113694;164;461;98941;393;4;32;15;17;7
115369;164;257;99592;404;4;32;15;22;58
116160;164;307;99886;639;4;32;15;19;26
116862;164;467;100170;634;4;32;15;18;18
117765;164;133;100510;380;4;32;15;13;20
117772;164;609;100515;376;4;32;15;19;29
118759;164;467;100874;388;4;32;15;15;28
119782;164;461;101276;376;4;32;15;20;11
122287;164;257;102233;390;4;32;15;22;31
122903;164;130;102469;636;4;32;15;19;11
126243;164;461;103812;408;4;32;15;21;33
126722;164;461;104001;401;4;32;15;18;13
127375;164;651;104226;372;4;32;15;16;29
127649;164;467;104336;376;4;32;15;9;59
128169;164;126;104537;634;4;32;15;9;43
129825;164;681;105161;639;4;32;15;18;1
130992;164;235;105631;619;4;32;15;15;22
131631;164;461;105870;372;4;32;15;20;57
133132;164;461;106444;407;4;32;15;13;19
133581;164;461;106620;377;4;32;15;11;49
133957;164;126;106792;372;4;32;15;10;41
134263;164;461;106906;395;4;32;15;12;48
136710;164;257;107868;370;4;32;15;21;48
136859;164;461;107937;623;4;32;15;10;59
138949;164;350;108795;407;4;32;15;14;11
139502;164;173;109018;372;4;32;15;12;15
139719;164;283;109108;397;4;32;15;10;38
140364;164;378;109326;370;4;32;15;11;55
140620;164;609;109435;388;4;32;15;18;59
142395;164;461;110172;376;4;32;15;13;16
143198;164;461;110488;377;4;32;15;19;10
143208;164;605;110492;247;4;32;15;20;35
144171;164;467;110858;380;4;32;15;23;31
145229;164;609;111254;397;4;32;15;12;3
145752;164;461;111460;399;4;32;15;18;8
148301;164;173;112464;388;4;32;15;18;58
149257;164;170;112822;380;4;32;15;15;33
151154;164;461;113573;626;4;32;15;9;49
154222;164;609;114807;399;4;32;15;15;22
20521;129;344;62470;387;4;32;15;19;33
21320;129;344;62799;404;4;32;15;11;37
21330;129;459;62802;377;4;32;15;18;41
37559;129;464;69078;390;4;32;15;22;18
43680;129;459;71385;394;4;32;15;19;11
57118;129;332;76608;619;4;32;15;21;50
23203;129;314;63580;397;4;32;15;13;52
32129;129;129;66966;385;4;32;15;21;40
36317;129;236;68627;634;4;32;15;19;15
47477;129;236;72854;377;4;32;15;22;9
50684;129;229;74084;397;4;32;15;20;29
28030;129;459;65408;626;4;32;15;10;5
26564;129;280;64809;642;4;32;15;11;23
26901;129;311;64926;627;4;32;15;18;56
27299;129;190;65116;408;4;32;15;16;20
30999;129;355;66517;634;4;32;15;18;0
37809;129;459;69177;639;4;32;15;21;16
51161;129;459;74271;372;4;32;15;13;39
30787;129;459;66443;387;4;32;15;11;42
30794;129;459;66443;393;4;32;15;11;42
35839;129;129;68437;397;4;32;15;23;34
31299;129;459;66631;388;4;32;15;22;48
32138;129;401;66972;387;4;32;15;15;20
46190;129;478;72359;388;4;32;15;19;53
52014;129;344;74592;370;4;32;15;17;11
53306;129;464;75129;373;4;32;15;22;23
36607;129;464;68728;385;4;32;15;11;24
35845;129;187;68438;634;4;32;15;13;12
36827;129;187;68804;630;4;32;15;10;18
48934;129;649;73425;623;4;32;15;23;33
51423;129;293;74380;387;4;32;15;18;31
40517;129;236;70188;380;4;32;15;23;6
43952;129;244;71479;626;4;32;15;14;23
48932;129;464;73423;377;4;32;15;13;53
51426;129;459;74382;634;4;32;15;10;33
54275;129;332;75561;372;4;32;15;18;54
56561;129;649;76399;395;4;32;15;10;11
57821;129;478;76855;636;4;32;15;12;41
58005;129;229;76925;407;4;32;15;20;17
58575;129;190;77173;394;4;32;15;20;45
58948;129;401;77307;639;4;32;15;9;20
59844;129;349;77672;390;4;32;15;16;10
59850;129;459;77674;623;4;32;15;18;17
60136;129;401;77789;626;4;32;15;15;27
61599;129;332;78380;627;4;32;15;15;24
61856;129;206;78486;619;4;32;15;19;59
62437;129;343;78693;404;4;32;15;22;4
64296;129;649;79456;404;4;32;15;22;6
65103;129;464;79775;630;4;32;15;22;16
66148;129;251;80190;380;4;32;15;12;4
66447;129;349;80297;636;4;32;15;22;48
66466;129;671;80304;636;4;32;15;10;19
68426;129;459;81095;395;4;32;15;21;46
68432;129;464;81096;627;4;32;15;12;57
68842;129;464;81260;373;4;32;15;15;23
69114;129;459;81372;623;4;32;15;22;13
70451;129;459;81869;382;4;32;15;21;5
70670;129;206;81959;408;4;32;15;16;31
70866;129;464;82047;626;4;32;15;17;54
71113;129;613;82150;620;4;32;15;15;54
71795;129;349;82422;387;4;32;15;17;49
72565;129;478;82723;397;4;32;15;12;38
73139;129;670;82957;377;4;32;15;10;51
73463;129;464;83082;636;4;32;15;12;56
73685;129;671;83168;390;4;32;15;20;49
79051;129;459;85231;394;4;32;15;16;59
79066;129;671;85235;387;4;32;15;20;53
79298;129;464;85330;388;4;32;15;14;24
79447;129;377;85397;393;4;32;15;20;30
80296;129;332;85735;382;4;32;15;17;57
81376;129;464;86136;407;4;32;15;10;40
81906;129;459;86369;619;4;32;15;13;45
82788;129;478;86725;373;4;32;15;18;23
82793;129;671;86728;639;4;32;15;17;47
83644;129;280;87061;397;4;32;15;10;20
83645;129;280;87061;394;4;32;15;10;20
84082;129;670;87231;382;4;32;15;9;20
84765;129;459;87497;639;4;32;15;14;27
85836;129;244;87917;370;4;32;15;21;24
87775;129;459;88678;388;4;32;15;10;7
88514;129;459;88985;376;4;32;15;15;49
88519;129;459;88985;395;4;32;15;15;49
88521;129;478;88986;619;4;32;15;12;41
89493;129;206;89370;639;4;32;15;19;0
93985;129;613;91121;394;4;32;15;12;7
95378;129;355;91644;387;4;32;15;23;51
95571;129;478;91738;626;4;32;15;11;44
96588;129;710;92149;394;4;32;15;16;0
96874;129;343;92254;377;4;32;15;20;31
101114;129;464;94015;619;4;32;15;12;19
102060;129;251;94377;387;4;32;15;13;50
102061;129;311;94379;401;4;32;15;20;21
102388;129;187;94502;642;4;32;15;12;26
102403;129;464;94507;401;4;32;15;20;19
104056;129;459;95170;395;4;32;15;20;35
104832;129;464;95473;394;4;32;15;22;39
106879;129;464;96288;376;4;32;15;18;11
106883;129;464;96288;623;4;32;15;18;11
108396;129;459;96833;387;4;32;15;18;48
113055;129;343;98697;385;4;32;15;18;51
114495;129;311;99245;639;4;32;15;23;1
115726;129;349;99728;408;4;32;15;12;56
115742;129;464;99731;370;4;32;15;23;36
117235;129;251;100308;370;4;32;15;21;51
117918;129;401;100569;393;4;32;15;10;44
118662;129;464;100837;394;4;32;15;15;26
119074;129;311;101006;399;4;32;15;12;52
119326;129;251;101106;408;4;32;15;17;38
122828;129;344;102433;373;4;32;15;21;22
124345;129;464;103073;387;4;32;15;20;24
126163;129;206;103780;623;4;32;15;11;57
128715;129;464;104735;388;4;32;15;22;29
130897;129;670;105594;630;4;32;15;15;49
131886;129;292;105973;377;4;32;15;18;43
134388;129;349;106957;408;4;32;15;16;57
139113;129;355;108856;636;4;32;15;19;49
140283;129;459;109297;401;4;32;15;12;55
142705;129;670;110310;394;4;32;15;20;29
145607;129;206;111407;390;4;32;15;23;50
145613;129;311;111410;620;4;32;15;20;3
146694;129;464;111828;376;4;32;15;20;43
147698;129;352;112210;636;4;32;15;20;24
148512;129;459;112547;385;4;32;15;9;59
149965;129;244;113089;636;4;32;15;15;15
150445;129;311;113294;630;4;32;15;15;13
20833;170;635;62605;619;4;32;15;11;48
21475;170;686;62856;404;4;32;15;20;14
40321;170;469;70121;408;4;32;15;21;33
46319;170;250;72404;627;4;32;15;16;33
22084;170;450;63099;623;4;32;15;14;30
22334;170;458;63205;393;4;32;15;9;12
26429;170;450;64752;388;4;32;15;14;49
23341;170;450;63627;380;4;32;15;16;35
23697;170;368;63748;401;4;32;15;11;5
25859;170;458;64537;377;4;32;15;20;48
26218;170;469;64670;382;4;32;15;15;36
28203;170;124;65465;394;4;32;15;12;32
45279;170;469;71995;623;4;32;15;12;23
46035;170;300;72301;377;4;32;15;12;31
28751;170;299;65674;626;4;32;15;22;52
31569;170;469;66740;623;4;32;15;19;52
29440;170;458;65930;626;4;32;15;9;26
29443;170;469;65932;377;4;32;15;20;45
34988;170;239;68079;385;4;32;15;16;33
47633;170;458;72913;395;4;32;15;13;24
31575;170;650;66741;390;4;32;15;17;19
49004;170;458;73456;634;4;32;15;15;42
50041;170;450;73850;390;4;32;15;9;2
33731;170;124;67614;385;4;32;15;15;50
33732;170;250;67616;387;4;32;15;9;3
34207;170;368;67802;620;4;32;15;21;14
45492;170;359;72078;408;4;32;15;17;9
47138;170;450;72724;385;4;32;15;9;35
35682;170;450;68373;408;4;32;15;9;54
35686;170;450;68373;390;4;32;15;9;54
46772;170;458;72571;373;4;32;15;17;16
52113;170;450;74634;634;4;32;15;21;4
38179;170;458;69307;399;4;32;15;13;56
48229;170;143;73154;377;4;32;15;20;21
39384;170;125;69778;623;4;32;15;14;19
40040;170;299;70016;373;4;32;15;10;56
40999;170;635;70362;395;4;32;15;15;59
42969;170;458;71112;623;4;32;15;13;37
45503;170;660;72084;627;4;32;15;9;9
49488;170;125;73647;395;4;32;15;16;11
50308;170;686;73945;377;4;32;15;18;38
53974;170;450;75414;376;4;32;15;15;25
56089;170;239;76216;399;4;32;15;21;11
57668;170;617;76797;377;4;32;15;9;54
